Date,XLK_lag1,XLK_lag2,XLK_lag3,XLK_lag4,XLK_vol4,XLK_vol12,XLF_lag1,XLF_lag2,XLF_lag3,XLF_lag4,XLF_vol4,XLF_vol12,XLE_lag1,XLE_lag2,XLE_lag3,XLE_lag4,XLE_vol4,XLE_vol12,XLV_lag1,XLV_lag2,XLV_lag3,XLV_lag4,XLV_vol4,XLV_vol12,XLY_lag1,XLY_lag2,XLY_lag3,XLY_lag4,XLY_vol4,XLY_vol12,XLI_lag1,XLI_lag2,XLI_lag3,XLI_lag4,XLI_vol4,XLI_vol12,XLU_lag1,XLU_lag2,XLU_lag3,XLU_lag4,XLU_vol4,XLU_vol12,XLB_lag1,XLB_lag2,XLB_lag3,XLB_lag4,XLB_vol4,XLB_vol12,XLK_cross_mom4,XLF_cross_mom4,XLE_cross_mom4,XLV_cross_mom4,XLY_cross_mom4,XLI_cross_mom4,XLU_cross_mom4,XLB_cross_mom4
2016-04-01 00:00:00-04:00,0.0006882301755792852,0.021935210923510917,0.01060801742663986,0.028114563269891812,0.011052103687287169,0.022641203855106814,-0.018477720894454763,0.01515769496803454,0.009425117514484604,0.04502807435206413,0.01659840982411379,0.025014862889284565,-0.02598836044311459,0.025390042443724337,0.02296582309259887,0.06517541419453643,0.025708542525910025,0.032277001044242457,0.008228305397198321,-0.022017838941118417,0.017504565230152425,0.0016345026453326028,0.01866999607664932,0.019179563072202276,-0.006914926519190123,0.014378014696888597,0.007559562294094491,0.02525764298045763,0.013088654313125008,0.026975698933264052,-0.009167751655134615,0.034704176730567804,0.004834692635290017,0.025357488132573103,0.018303010107609333,0.01839270166048216,0.0057580633632965394,0.01756263749179099,0.02207574769683096,0.02035972610201786,0.007071247223732042,0.014798812129645934,-0.01915432219543134,0.02652355960122299,0.02162898060267282,0.0332856271007671,0.020682714201279297,0.026268684510308917,0.013145519236362618,0.013510264088344524,0.012209915754501076,0.015145393788650366,0.013897866677197307,0.01334614123465996,0.0129880137771371,0.013112025546590843
2016-04-08 00:00:00-04:00,0.02475924626045578,0.0006882301755792852,0.021935210923510917,0.01060801742663986,0.02007448473029358,0.022574569277662337,0.01748089070718173,-0.018477720894454763,0.01515769496803454,0.009425117514484604,0.023411713760508778,0.024760008675875356,-0.012613303476108784,-0.02598836044311459,0.025390042443724337,0.02296582309259887,0.025314262945651513,0.030036880143699724,0.017213604021532936,0.008228305397198321,-0.022017838941118417,0.017504565230152425,0.017588205875127175,0.018500600617230495,0.024242060581671554,-0.006914926519190123,0.014378014696888597,0.007559562294094491,0.019929497685506774,0.02599775688705419,0.01106674696278298,-0.009167751655134615,0.034704176730567804,0.004834692635290017,0.023538219069946582,0.017906132492925848,0.018400848178201423,0.0057580633632965394,0.01756263749179099,0.02207574769683096,0.017565862436547584,0.01744747069708715,0.015488192346954976,-0.01915432219543134,0.02652355960122299,0.02162898060267282,0.022741434880756632,0.021530538258332444,0.008687682229736473,0.009916422318698607,0.01041041448577526,0.01001132755396578,0.009356467720190807,0.009278855090903605,0.008480303946024543,0.009169978459406702
2016-04-15 00:00:00-04:00,-0.018120967427064483,0.02475924626045578,0.0006882301755792852,0.021935210923510917,0.017978956287272765,0.021966980641045554,-0.02863447074607839,0.01748089070718173,-0.018477720894454763,0.01515769496803454,0.03126805914222229,0.026527493857699837,0.021454032278587887,-0.012613303476108784,-0.02598836044311459,0.025390042443724337,0.023423884730312945,0.029831843500779335,0.011670341529866679,0.017213604021532936,0.008228305397198321,-0.022017838941118417,0.003941691799931567,0.018281633873660212,-0.01963991108417762,0.024242060581671554,-0.006914926519190123,0.014378014696888597,0.021358309971575017,0.025752835559904385,-0.018302280848205066,0.01106674696278298,-0.009167751655134615,0.034704176730567804,0.01936512502178704,0.017994597890899834,-0.019273434710509352,0.018400848178201423,0.0057580633632965394,0.01756263749179099,0.015660432911042525,0.017676361193094424,-0.01591526384674191,0.015488192346954976,-0.01915432219543134,0.02652355960122299,0.02555439007270686,0.022206368984532196,0.002450700926401404,0.004012676851322775,0.0032013905381654273,0.002956676209437189,0.0030648610070188715,0.0028421590957753468,0.0026940439838907576,0.003247827855918432
2016-04-22 00:00:00-04:00,0.010253084167713755,-0.018120967427064483,0.02475924626045578,0.0006882301755792852,0.022027304079877172,0.023015970352455582,0.03854886070091745,-0.02863447074607839,0.01748089070718173,-0.018477720894454763,0.029661186668900292,0.026982740179388436,0.01875950035727314,0.021454032278587887,-0.012613303476108784,-0.02598836044311459,0.027666507089326532,0.031031027428832732,0.00966097828378265,0.011670341529866679,0.017213604021532936,0.008228305397198321,0.007500418420016815,0.0178134973724667,0.02080360796506353,-0.01963991108417762,0.024242060581671554,-0.006914926519190123,0.020410190912462232,0.025819740438868546,0.024492643517004087,-0.018302280848205066,0.01106674696278298,-0.009167751655134615,0.01787366572917392,0.017390387468098407,0.0008188460503211203,-0.019273434710509352,0.018400848178201423,0.0057580633632965394,0.02201529594223048,0.01915683798351294,0.033917449749468975,-0.01591526384674191,0.015488192346954976,-0.01915432219543134,0.02180812948657552,0.02219968694179588,0.0037115437704271226,0.004020902106467062,0.004281819644000219,0.0026689139112951138,0.003678999564474158,0.0040504807418641564,0.004135660566690501,0.0038273843819426096
2016-04-29 00:00:00-04:00,-0.02029757303090829,0.010253084167713755,-0.018120967427064483,0.02475924626045578,0.01736416994864641,0.02094081824788334,0.02838432721289519,0.03854886070091745,-0.02863447074607839,0.01748089070718173,0.031717339637003995,0.024168634678420575,0.05508313471072768,0.01875950035727314,0.021454032278587887,-0.012613303476108784,0.020691037139248594,0.026564484372878894,0.026421140827733947,0.00966097828378265,0.011670341529866679,0.017213604021532936,0.023641402929185137,0.017391763709485815,-0.0003771139751694852,0.02080360796506353,-0.01963991108417762,0.024242060581671554,0.016611444276114554,0.018207100260330646,0.006422791009520923,0.024492643517004087,-0.018302280848205066,0.01106674696278298,0.01806489531629518,0.017732786123726706,-0.03149899185079397,0.0008188460503211203,-0.019273434710509352,0.018400848178201423,0.02371987263447655,0.018899366084423018,0.02563545032082759,0.033917449749468975,-0.01591526384674191,0.015488192346954976,0.023378897708017283,0.02059784862098499,0.009989667027661853,0.007875887816779023,0.0069150393883660255,0.007547800074350444,0.008974136544905023,0.009022305932272347,0.010994899967053908,0.007756379934793536
2016-05-06 00:00:00-04:00,-0.03015665028694503,-0.02029757303090829,0.010253084167713755,-0.018120967427064483,0.01902494387779756,0.020642918852053323,-0.010191167077179708,0.02838432721289519,0.03854886070091745,-0.02863447074607839,0.024862441247490437,0.022790368855315414,0.00686140426955717,0.05508313471072768,0.01875950035727314,0.021454032278587887,0.03631588059006307,0.029211204815476555,-0.02894138675210356,0.026421140827733947,0.00966097828378265,0.011670341529866679,0.02383811703732542,0.017878812823672985,-0.0032720295473540606,-0.0003771139751694852,0.02080360796506353,-0.01963991108417762,0.010987420058811684,0.017793185310287698,-0.00443170729490272,0.006422791009520923,0.024492643517004087,-0.018302280848205066,0.014970476838333817,0.01790866725716809,0.022597781458167265,-0.03149899185079397,0.0008188460503211203,-0.019273434710509352,0.022914189926655216,0.01708475752072466,-0.0023301794563440614,0.02563545032082759,0.033917449749468975,-0.01591526384674191,0.02492726425253589,0.021065698290983367,0.0060258697518626924,0.0029390962994427427,0.00029443481638590944,0.0032711133066311293,0.004031703325592463,0.0036507428604119325,0.004919930197420224,0.002467671060990741
2016-05-13 00:00:00-04:00,0.0028483222167523525,-0.03015665028694503,-0.02029757303090829,0.010253084167713755,0.01571709748401647,0.018622297652911405,-0.0077217422523689905,-0.010191167077179708,0.02838432721289519,0.03854886070091745,0.019025893360020342,0.02316956278007909,-0.033036704007700646,0.00686140426955717,0.05508313471072768,0.01875950035727314,0.036694916140651256,0.02939974199180038,-0.008740253872147719,-0.02894138675210356,0.026421140827733947,0.00966097828378265,0.022930103244657107,0.017053339661948427,0.0010102061582661914,-0.0032720295473540606,-0.0003771139751694852,0.02080360796506353,0.007164765911565031,0.016283533360993016,-0.009259272607690217,-0.00443170729490272,0.006422791009520923,0.024492643517004087,0.0077290641971512345,0.017215847845875893,0.008467625596432882,0.022597781458167265,-0.03149899185079397,0.0008188460503211203,0.02363348141183858,0.016997929421777924,-0.019957131460430322,-0.0023301794563440614,0.02563545032082759,0.033917449749468975,0.018984480325869964,0.021461563857960983,0.006004573858349084,0.0029198204470043993,0.0029681398489474924,0.004727670450468636,0.004021806446413605,0.004055385588444823,0.004656785351652136,0.003339630783816605
2016-05-20 00:00:00-04:00,-0.0009468777898004044,0.0028483222167523525,-0.03015665028694503,-0.02029757303090829,0.018318650206898286,0.018503730512136513,-0.01080865698679101,-0.0077217422523689905,-0.010191167077179708,0.02838432721289519,0.012072610184008124,0.02311689990645127,-0.004290074277932376,-0.033036704007700646,0.00686140426955717,0.05508313471072768,0.021925446346054114,0.029399514535157246,-0.000578052009756802,-0.008740253872147719,-0.02894138675210356,0.026421140827733947,0.01579037154255924,0.016319788934807594,-0.014757879731871704,0.0010102061582661914,-0.0032720295473540606,-0.0003771139751694852,0.0066608275835256855,0.014950458486503707,-0.010603826017448914,-0.009259272607690217,-0.00443170729490272,0.006422791009520923,0.004688292616553108,0.016573637875573123,0.011468114184439049,0.008467625596432882,0.022597781458167265,-0.03149899185079397,0.01921162645177455,0.018851240717438943,-0.004549641287476813,-0.019957131460430322,-0.0023301794563440614,0.02563545032082759,0.011246014832457293,0.020360488311196252,-0.0004640655256033997,-0.0021860490894411444,-0.0030772990822302997,-0.001775287921482944,-0.001576778446845268,-0.0015598070963312727,-0.002592183678430064,-0.0021551825615847486
2016-05-27 00:00:00-04:00,0.012319572461449768,-0.0009468777898004044,0.0028483222167523525,-0.03015665028694503,0.014755781489590801,0.019009195127431884,0.014423578262566794,-0.01080865698679101,-0.0077217422523689905,-0.010191167077179708,0.01764980556397439,0.020855343285846376,0.01800271251246799,-0.004290074277932376,-0.033036704007700646,0.00686140426955717,0.02340548892217309,0.024476969921148523,0.00795464668356649,-0.000578052009756802,-0.008740253872147719,-0.02894138675210356,0.012870615526835376,0.01710921175818673,-0.005249081812698342,-0.014757879731871704,0.0010102061582661914,-0.0032720295473540606,0.015057775390260895,0.014414107687729539,-0.0003634260091445185,-0.010603826017448914,-0.009259272607690217,-0.00443170729490272,0.012410164344200225,0.01572898718521851,-0.022271488727194422,0.011468114184439049,0.008467625596432882,0.022597781458167265,0.01637802094046422,0.018330004496408404,0.007182026583763879,-0.004549641287476813,-0.019957131460430322,-0.0023301794563440614,0.016808840725551576,0.019185739900633447,-0.0036923430528324713,-0.0037508303865742714,-0.00381637776336588,-0.003179149747407533,-0.003466159069435521,-0.0033808216767380766,-0.0049851168353463315,-0.0035595111877630425
2016-06-03 00:00:00-04:00,0.032061400921668204,0.012319572461449768,-0.0009468777898004044,0.0028483222167523525,0.01630571543195402,0.018991895275817135,0.02585058509321647,0.014423578262566794,-0.01080865698679101,-0.0077217422523689905,0.01898046299117566,0.021497322920812047,0.014661494499827343,0.01800271251246799,-0.004290074277932376,-0.033036704007700646,0.013401628314227008,0.024538915100075175,0.021380449471178453,0.00795464668356649,-0.000578052009756802,-0.008740253872147719,0.009524578075741886,0.016990538146765616,0.020849449082766647,-0.005249081812698342,-0.014757879731871704,0.0010102061582661914,0.015124400723869431,0.01443585300915414,0.016354721580510212,-0.0003634260091445185,-0.010603826017448914,-0.009259272607690217,0.011117061397314007,0.015744237654311963,0.01118245085529912,-0.022271488727194422,0.011468114184439049,0.008467625596432882,0.02032383045804956,0.01867477119361002,0.019446569765281696,0.007182026583763879,-0.004549641287476813,-0.019957131460430322,0.009897731648563368,0.018687925554839006,0.0016445499738903721,0.0025209304629420387,0.0034640138697263584,0.002582608100219997,0.0032313258350906266,0.0034357721475990637,0.002981539827500847,0.0032217140527807824
